, etot, eang, etor, evdw, ehb, ecoul, density
228 , -14040.91059 , 5.42351702 , 7.55389235 , 102.54258724 , -0.33130399 , -17.78110153 , 1.848530177418013
229 , -14040.54661 , 5.38411609 , 7.51911728 , 102.58879126 , -0.29705225 , -16.68336757 , 1.8046193401093231
230 , -14040.56429 , 5.37918749 , 7.52221265 , 102.56396411 , -0.29758971 , -16.68860062 , 1.819892189625775
231 , -14040.83814 , 5.42354739 , 7.55411942 , 102.54418065 , -0.33130298 , -17.78167067 , 1.8551447911610335
232 , -14040.50705 , 5.38285768 , 7.52051339 , 102.5682304 , -0.29779645 , -16.68927474 , 1.8021907861687696
233 , -14040.86659 , 5.22710139 , 7.54926436 , 102.44249537 , -0.28914777 , -17.51743446 , 1.8451178538345396
234 , -14040.50225 , 5.10342883 , 7.6787731 , 102.34733848 , -0.27583821 , -16.47718263 , 1.7789996766092246
235 , -14040.40464 , 5.08693699 , 7.68468266 , 102.09468779 , -0.26857195 , -17.05733013 , 1.7546106912627335
236 , -14040.70939 , 5.55390362 , 7.59006841 , 102.81104005 , -0.27104047 , -17.04151242 , 1.8176170694700151
237 , -14040.47978 , 4.8448276 , 7.7125578 , 102.01533579 , -0.30102514 , -17.04859437 , 1.7694708091953852
238 , -14040.56685 , 4.82926007 , 7.84347583 , 101.91531955 , -0.28516451 , -16.65601272 , 1.8051265032704813
239 , -14040.58026 , 4.73237831 , 7.84590744 , 101.54287214 , -0.2697405 , -16.82061364 , 1.7877360795337065
240 , -14040.55751 , 4.83193477 , 7.84302732 , 101.91727563 , -0.28550641 , -16.65904871 , 1.7922958434795482
241 , -14040.57856 , 4.82848162 , 7.84354275 , 101.91390229 , -0.28513449 , -16.65683415 , 1.7926741702806785
242 , -14040.35972 , 4.97039837 , 7.69117409 , 102.42038815 , -0.27656697 , -16.23972603 , 1.721552208201741
243 , -14040.56146 , 5.0237852 , 7.71361455 , 102.24169127 , -0.25364513 , -16.56010705 , 1.7992503974187688
244 , -14040.55988 , 4.82981316 , 7.84347494 , 101.91406334 , -0.28526033 , -16.65768889 , 1.8036701207390229
245 , -14040.47683 , 5.01047234 , 7.729614 , 102.21265764 , -0.25500291 , -16.56153203 , 1.8154734857840278
246 , -14040.54005 , 4.82264297 , 7.84388425 , 101.91054742 , -0.28410012 , -16.64093521 , 1.8137108066383636
247 , -14040.65664 , 4.6898677 , 7.97607338 , 101.37506621 , -0.28802424 , -16.69282576 , 1.8147270174175252
248 , -14040.54044 , 4.82914576 , 7.84354537 , 101.91471217 , -0.28511497 , -16.65537421 , 1.8048715533216455
249 , -14040.59113 , 4.68890691 , 7.97666982 , 101.37339841 , -0.28858428 , -16.69670138 , 1.79664604057858
250 , -14040.54702 , 4.82661874 , 7.8436196 , 101.91344131 , -0.28486651 , -16.6527477 , 1.7840680957851887
251 , -14040.59195 , 5.0708566 , 7.69396898 , 102.29053121 , -0.25325643 , -16.58397022 , 1.803796164030616
252 , -14040.67393 , 4.69033228 , 7.97328156 , 101.38086234 , -0.2888758 , -16.69637261 , 1.7990456345788288
253 , -14040.54365 , 5.01670507 , 7.63665242 , 102.23644188 , -0.29524558 , -16.99176698 , 1.7710034811906037
254 , -14040.53969 , 4.83323676 , 7.8428065 , 101.91906017 , -0.28560845 , -16.65965952 , 1.8096625635587278
255 , -14040.55218 , 4.82976646 , 7.84363542 , 101.91615512 , -0.28525243 , -16.65719962 , 1.785876801646138
256 , -14040.49875 , 5.1706222 , 7.51480129 , 102.34170117 , -0.25859616 , -16.39776624 , 1.7313017786763025
257 , -14040.50884 , 4.86984844 , 7.7659675 , 101.99521257 , -0.26086319 , -16.56181067 , 1.7733557001823905
258 , -14040.59946 , 5.24478847 , 7.61539567 , 102.30646841 , -0.27945327 , -17.15916191 , 1.8161672309745356
259 , -14040.56833 , 5.37757288 , 7.52244286 , 102.56027973 , -0.29751465 , -16.68801466 , 1.8393936045023032
260 , -14040.62405 , 5.32883291 , 7.58711488 , 102.59825495 , -0.28980704 , -16.79414979 , 1.7923091014579209
261 , -14040.66465 , 4.89973465 , 7.7374021 , 101.99248208 , -0.30777465 , -17.31499866 , 1.7881080319153537
262 , -14040.47168 , 4.86994645 , 7.76732153 , 101.99412671 , -0.26059999 , -16.56099126 , 1.7791281487356756
263 , -14040.49646 , 4.85612769 , 7.68316773 , 102.02177474 , -0.28601526 , -17.09773068 , 1.865865277621867
264 , -14040.51633 , 4.83772576 , 7.67986817 , 102.01142517 , -0.28649199 , -17.05413814 , 1.8337614626512093
265 , -14040.46153 , 5.12575521 , 7.70555786 , 102.40709897 , -0.27914582 , -16.1106151 , 1.779069622702197
266 , -14040.44127 , 5.12647669 , 7.69815022 , 102.41714944 , -0.27935293 , -16.08671954 , 1.802153598801185
267 , -14040.63852 , 4.89368889 , 7.6967337 , 101.97546274 , -0.29255262 , -17.23076661 , 1.8178601512039547
268 , -14040.21404 , 5.23581848 , 7.73151121 , 102.66466491 , -0.24303585 , -16.15935117 , 1.699822778207952
269 , -14040.66405 , 5.2841105 , 7.56716337 , 102.4563032 , -0.23936736 , -17.05530845 , 1.818033068656077
270 , -14040.60979 , 5.4041913 , 7.70868982 , 102.6932619 , -0.28954403 , -16.94168727 , 1.7170096192800823
271 , -14040.62957 , 4.98766712 , 7.74311673 , 102.13160849 , -0.28484939 , -16.71823662 , 1.7414907233806907
272 , -14040.48301 , 5.13160291 , 7.53452645 , 102.36205744 , -0.29086709 , -16.72400808 , 1.769876270052197
273 , -14040.42192 , 5.36485257 , 7.56484082 , 102.88619503 , -0.29340702 , -16.78944469 , 1.6767194014947262
274 , -14040.32535 , 5.00580341 , 7.7151088 , 102.22742286 , -0.25416432 , -16.84199658 , 1.7373895014945433
275 , -14040.35347 , 5.16067452 , 7.63029496 , 102.16999943 , -0.27269608 , -16.90337158 , 1.7090172430798902
276 , -14040.4467 , 5.12540767 , 7.70724802 , 102.40693644 , -0.27939678 , -16.11331696 , 1.7920075250489214
277 , -14040.65041 , 4.90751925 , 7.73716703 , 102.00217198 , -0.30520609 , -17.31483544 , 1.8372770759653503
278 , -14040.65839 , 4.90809595 , 7.73705751 , 102.00766037 , -0.30495577 , -17.31594556 , 1.8250493062460675
279 , -14040.79461 , 4.90502573 , 7.73718452 , 102.00793965 , -0.30789297 , -17.31352443 , 1.7959984160828761
280 , -14040.66753 , 4.90808782 , 7.73762127 , 102.01124697 , -0.30669972 , -17.31521953 , 1.8091526790628902
281 , -14040.67531 , 4.90059197 , 7.73822779 , 102.00046929 , -0.3086752 , -17.31248252 , 1.8125706625441669
282 , -14040.70994 , 4.88535486 , 7.6633971 , 101.97513264 , -0.27333825 , -17.28317473 , 1.7998822899732854
283 , -14040.71129 , 4.88678368 , 7.66018735 , 101.96664996 , -0.27330258 , -17.28379179 , 1.8167007212341573
284 , -14040.80227 , 4.90521634 , 7.73695471 , 102.01178305 , -0.30921753 , -17.31077616 , 1.7871070656795496
285 , -14040.46075 , 4.87103441 , 7.82301592 , 101.91918046 , -0.30089958 , -17.09837131 , 1.7995468706205457
286 , -14040.52594 , 5.1246123 , 7.65741919 , 101.98448008 , -0.28812378 , -17.18888865 , 1.8112212833967727
287 , -14040.53539 , 4.86986732 , 7.81333411 , 101.91259875 , -0.30154079 , -17.07401262 , 1.8158546126005202
288 , -14040.66372 , 4.84960693 , 7.96283565 , 101.84101821 , -0.27047396 , -16.51704893 , 1.8245241074051592
289 , -14040.5858 , 4.86798584 , 7.81266334 , 101.91072503 , -0.30185705 , -17.07256692 , 1.8058852595325043
290 , -14040.48159 , 5.13435352 , 7.65841831 , 102.02892742 , -0.28886596 , -17.20151807 , 1.808381215186191
291 , -14040.36887 , 5.1347084 , 7.6559061 , 102.03049899 , -0.28832402 , -17.20068401 , 1.8176094220852432
292 , -14040.52756 , 4.86806239 , 7.82079295 , 101.91912266 , -0.3011567 , -17.09443424 , 1.8103548368532325
293 , -14040.49003 , 5.13313124 , 7.65459319 , 102.03299473 , -0.28817952 , -17.20242048 , 1.7994830878150974
294 , -14040.58998 , 4.84976523 , 7.96279727 , 101.83990087 , -0.27048942 , -16.51697802 , 1.843000991164055
295 , -14040.7594 , 5.42531778 , 7.55370817 , 102.54569045 , -0.33112725 , -17.78067199 , 1.8424435357601492
296 , -14040.61288 , 4.91771409 , 7.70988796 , 102.05247186 , -0.20714443 , -16.36134414 , 1.8246653724144828
297 , -14040.51825 , 4.86421076 , 7.68378698 , 102.04090171 , -0.28498373 , -17.08314216 , 1.8146021911208474
298 , -14040.76546 , 5.43579283 , 7.55528073 , 102.58277975 , -0.3347118 , -17.81352402 , 1.841890639337513
299 , -14040.58474 , 4.9343497 , 7.70237893 , 102.0716483 , -0.20732382 , -16.37444686 , 1.825132451003946
300 , -14040.57384 , 5.04473409 , 7.66895244 , 102.2758744 , -0.2035724 , -16.47095869 , 1.8179036778166522
301 , -14040.78329 , 4.91870389 , 7.73644194 , 102.01784449 , -0.29941571 , -17.31485093 , 1.7888842550081268
302 , -14040.44999 , 4.63858219 , 7.89206535 , 101.30212695 , -0.23255545 , -16.65788543 , 1.7678712921030215
303 , -14040.31316 , 5.09438571 , 7.65909991 , 102.2146146 , -0.23889703 , -16.48189918 , 1.72584639268724
304 , -14040.69091 , 4.66301577 , 7.98369949 , 101.61630929 , -0.21442448 , -16.35171924 , 1.7789716534865907
305 , -14040.75963 , 5.43576768 , 7.55447174 , 102.57951975 , -0.33502272 , -17.8164564 , 1.8415783735707745
306 , -14040.5532 , 5.12448044 , 7.65822453 , 101.99240635 , -0.28788967 , -17.18279301 , 1.8214026838728254
307 , -14040.33864 , 4.87431079 , 7.82684683 , 101.91987241 , -0.30010093 , -17.07307411 , 1.753027120665906
308 , -14040.57124 , 4.86664815 , 7.82044096 , 101.91749084 , -0.30137077 , -17.09606658 , 1.825508702236398
309 , -14040.59331 , 5.2966006 , 7.41559448 , 102.41074286 , -0.27670572 , -17.23538317 , 1.7980748843221785
310 , -14040.584 , 4.83165055 , 7.8351436 , 102.04705262 , -0.30642561 , -16.89546949 , 1.7896780615429966
311 , -14040.80176 , 4.85189431 , 7.93264272 , 101.75928018 , -0.29487482 , -17.22438815 , 1.7972917532736536
312 , -14040.50471 , 5.25015917 , 7.51525778 , 102.46741219 , -0.26612574 , -16.67049734 , 1.7955630368671265
313 , -14040.60609 , 4.83163236 , 7.83537023 , 102.04772014 , -0.30637492 , -16.89480294 , 1.7951956678042584
314 , -14040.37179 , 4.77706986 , 7.65980069 , 101.92920359 , -0.28244292 , -16.55989234 , 1.8065390445594238
315 , -14040.89964 , 4.85704058 , 7.93377994 , 101.76641758 , -0.29484257 , -17.22103192 , 1.7995324636639
316 , -14040.88696 , 5.42334797 , 7.55395973 , 102.54236794 , -0.33132183 , -17.78127936 , 1.8496717036255783
317 , -14040.71761 , 4.86354857 , 7.82121079 , 101.91576119 , -0.30157655 , -17.09669904 , 1.8168652856995045
318 , -14040.86175 , 5.42363092 , 7.55420584 , 102.54263722 , -0.33129536 , -17.78153678 , 1.8609140013279257
319 , -14040.6422 , 4.86408449 , 7.82152848 , 101.91941803 , -0.30158598 , -17.09758806 , 1.824501802920035
320 , -14040.88437 , 5.42321442 , 7.55385126 , 102.54109594 , -0.33133092 , -17.78112921 , 1.8643098901863442
321 , -14040.42555 , 5.11953277 , 7.65856258 , 101.97402856 , -0.28901923 , -17.19972086 , 1.8167124972436424
322 , -14040.84803 , 5.42463085 , 7.55431537 , 102.54663736 , -0.33113953 , -17.78156394 , 1.8731739929558253
323 , -14040.6673 , 4.86336669 , 7.82076455 , 101.92027074 , -0.30155493 , -17.09473204 , 1.8187729989890289
324 , -14040.90917 , 5.42600172 , 7.55465977 , 102.54605791 , -0.33094838 , -17.78215185 , 1.8300469370173225
325 , -14040.53894 , 5.19163173 , 7.44704148 , 102.48437498 , -0.29298516 , -17.14458201 , 1.7849675482883414
326 , -14040.40517 , 5.00639367 , 7.56938835 , 102.0209764 , -0.22119119 , -16.16403123 , 1.8393845903417652
327 , -14040.51641 , 5.74331484 , 7.34012242 , 102.90162136 , -0.30948506 , -17.16726742 , 1.8107439653833026
328 , -14040.91638 , 4.85679207 , 7.9338526 , 101.7650654 , -0.29483298 , -17.22047972 , 1.805139518868284
329 , -14040.92343 , 4.85671073 , 7.93372692 , 101.76481312 , -0.29485621 , -17.22161028 , 1.8003593059526226
330 , -14040.38037 , 5.08536831 , 7.66531105 , 102.20438129 , -0.30004392 , -16.6457523 , 1.7948683701603052
331 , -14040.37977 , 5.08384734 , 7.66492811 , 102.20348899 , -0.29902996 , -16.63584788 , 1.777788032454486
332 , -14040.56637 , 5.15132819 , 7.6862053 , 102.32277183 , -0.26410994 , -16.3527703 , 1.8540758535196484
333 , -14040.66779 , 4.73592226 , 7.84699 , 101.671916 , -0.31342273 , -16.99351747 , 1.7812471704593336
334 , -14040.82217 , 5.44359955 , 7.58637182 , 102.50764455 , -0.28688182 , -17.08133065 , 1.846373165126807
335 , -14040.36994 , 5.00674407 , 7.57427236 , 102.00921896 , -0.22686644 , -16.21855627 , 1.8593772269948774
336 , -14040.55078 , 5.18187609 , 7.63618985 , 102.43195881 , -0.30442086 , -16.10240677 , 1.7916792831910207
337 , -14040.56116 , 5.181209 , 7.64274107 , 102.41401824 , -0.30430673 , -16.05985021 , 1.7997987472380017
338 , -14040.50609 , 5.41361595 , 7.58756585 , 102.53713108 , -0.28275233 , -16.08245719 , 1.8358598260554002
339 , -14040.5239 , 5.41389166 , 7.58762787 , 102.53570662 , -0.28279158 , -16.08421964 , 1.8383687831737638
340 , -14040.90037 , 4.83478998 , 7.90206688 , 101.81669235 , -0.29326983 , -17.19721872 , 1.8321426377185284
341 , -14040.73021 , 4.86354361 , 7.82085454 , 101.91877956 , -0.30157475 , -17.09548199 , 1.8148005265535068
342 , -14040.723 , 4.86385512 , 7.82116049 , 101.92166315 , -0.30159339 , -17.096311 , 1.8197120828323268
343 , -14040.73446 , 4.86336733 , 7.82034776 , 101.92078914 , -0.30153973 , -17.09344793 , 1.8248170348239114
344 , -14040.72986 , 4.86340667 , 7.82030174 , 101.91907627 , -0.30155267 , -17.09371624 , 1.8175901184083119
345 , -14040.57484 , 4.86649949 , 7.82050308 , 101.9168865 , -0.30138465 , -17.09614583 , 1.8227680752395647
346 , -14040.73274 , 4.86286396 , 7.82039842 , 101.92111848 , -0.30152617 , -17.09256931 , 1.816572058158236
347 , -14040.72857 , 4.8627172 , 7.82099491 , 101.92183884 , -0.30158168 , -17.09371783 , 1.828945305736722
348 , -14040.39318 , 5.00091711 , 7.57697895 , 102.05508299 , -0.2273853 , -16.20921749 , 1.8332097955678808
349 , -14040.55235 , 5.29649144 , 7.45586263 , 102.65866663 , -0.22722465 , -16.36503358 , 1.8417078918059255
351 , -14040.79676 , 4.84311002 , 7.93253686 , 101.7416539 , -0.29490104 , -17.22898022 , 1.8258567993898134
352 , -14040.40119 , 5.08921517 , 7.66735504 , 102.22637373 , -0.3022596 , -16.67895069 , 1.7751985902007046
353 , -14040.53676 , 5.11046344 , 7.7004339 , 102.24013693 , -0.27108467 , -16.45069215 , 1.8580403235050365
353 , -14040.55793 , 5.18431264 , 7.63917291 , 102.3998531 , -0.30354701 , -15.99834975 , 1.8023781883713528
354 , -14040.51586 , 5.3882858 , 7.58800824 , 102.45324622 , -0.27974163 , -15.97090201 , 1.83861748232717
355 , -14040.90307 , 4.83695582 , 7.89465564 , 101.82118173 , -0.28852284 , -17.05353294 , 1.8243215995706443
356 , -14040.66139 , 4.86800316 , 7.82203252 , 101.88986613 , -0.30129718 , -17.09165105 , 1.8303905512357315
357 , -14040.73416 , 4.87093316 , 7.82061772 , 101.94513976 , -0.30144577 , -17.10986522 , 1.813167165821435
358 , -14040.50294 , 5.31625262 , 7.43349056 , 102.76575999 , -0.2659086 , -16.55994857 , 1.8572742677995593
359 , -14040.3385 , 4.77063705 , 7.69174492 , 101.71885788 , -0.22977761 , -16.15395888 , 1.7986723116062733
360 , -14040.62101 , 4.85291333 , 7.7772347 , 102.10948292 , -0.29910976 , -16.91715866 , 1.7694179544326623
361 , -14040.50563 , 5.35880421 , 7.56470169 , 102.36516815 , -0.29591688 , -16.51085963 , 1.8122595558540953
362 , -14040.55433 , 5.07865805 , 7.84083216 , 102.08501435 , -0.30394567 , -16.49373318 , 1.7775846070558172
363 , -14040.30241 , 4.77020792 , 7.69580137 , 101.69664895 , -0.22769067 , -16.1575952 , 1.8049217999363467
364 , -14040.71176 , 5.09381 , 7.63645506 , 102.46642406 , -0.28121597 , -16.44662091 , 1.7839491417874649
365 , -14040.18897 , 5.22609558 , 7.4264168 , 102.5410402 , -0.32022453 , -17.15227014 , 1.74774575239253
366 , -14040.62545 , 4.90126906 , 7.84380396 , 102.01651095 , -0.26840356 , -16.90702426 , 1.8186015211942121
367 , -14040.27721 , 5.17068594 , 7.62200126 , 102.33280099 , -0.26516977 , -16.26435747 , 1.8231014270911614
368 , -14040.73773 , 4.95176309 , 7.86195589 , 102.06940929 , -0.27580426 , -16.68169843 , 1.7325548233329016
369 , -14040.91071 , 5.42231939 , 7.55308915 , 102.57385388 , -0.33164935 , -17.78279276 , 1.8513738479011939
370 , -14040.53872 , 4.86411187 , 7.70459067 , 102.06243276 , -0.30282753 , -17.05422749 , 1.7966274047260455
371 , -14040.91964 , 4.85015197 , 7.92418272 , 101.78971336 , -0.29490553 , -17.25866735 , 1.8070883709496364
372 , -14040.90363 , 5.42040151 , 7.55542201 , 102.51509695 , -0.33087308 , -17.77911513 , 1.8533886311606713
373 , -14040.92122 , 4.64049762 , 7.86427103 , 101.20225358 , -0.28570899 , -16.98500393 , 1.8336592771339997
374 , -14040.20996 , 5.14549502 , 7.61922607 , 102.37637643 , -0.26786188 , -16.3047142 , 1.808733412922748
375 , -14040.56668 , 5.43308044 , 7.58414584 , 102.58948592 , -0.27603401 , -15.90116925 , 1.8296731355930091
376 , -14040.35889 , 4.51040213 , 7.52377755 , 100.48487161 , -0.22296606 , -16.10337369 , 1.8146926052558054
377 , -14040.83467 , 5.22776515 , 7.54918933 , 102.47793053 , -0.28746527 , -17.51783941 , 1.838931520859924
378 , -14040.39661 , 4.91029659 , 7.12524744 , 101.72200234 , -0.23182712 , -16.26663007 , 1.8458349300407493
379 , -14040.91737 , 4.7511053 , 7.49556596 , 100.930251 , -0.31606147 , -17.32753601 , 1.8438781238041635
380 , -14040.31255 , 5.22706581 , 7.63066927 , 102.39135996 , -0.32278074 , -16.78282069 , 1.7644153401319702
381 , -14040.21044 , 5.41683789 , 7.520412 , 102.92289382 , -0.2894057 , -16.18409062 , 1.641307015769389
382 , -14040.28457 , 5.33130074 , 7.59284594 , 102.57865808 , -0.20759763 , -16.14921519 , 1.7312671377403468
383 , -14039.99958 , 5.26483489 , 7.68828769 , 102.6794449 , -0.23901011 , -16.37978649 , 1.6838500679753425
384 , -14040.85262 , 4.47911766 , 7.8478087 , 100.59756982 , -0.29129833 , -17.19688891 , 1.8077556597441857
385 , -14040.28063 , 5.17756253 , 7.62267707 , 102.40186766 , -0.26283622 , -16.26065151 , 1.8242604911183171
386 , -14040.53828 , 5.28182961 , 7.56048354 , 102.61874758 , -0.24484172 , -16.5959453 , 1.7948243879947021
387 , -14040.61831 , 4.90762529 , 7.83416641 , 102.06444945 , -0.2712343 , -16.91683634 , 1.8050590323828295
388 , -14040.34249 , 5.18865063 , 7.53174273 , 102.0399656 , -0.27683452 , -16.80483159 , 1.745969426557339
389 , -14040.6627 , 5.50173162 , 7.59616076 , 102.69639738 , -0.26879825 , -17.02313956 , 1.838061294856317
390 , -14040.40683 , 5.07648756 , 7.58510654 , 102.07386301 , -0.25856436 , -16.85174076 , 1.7470729144701678
391 , -14040.45542 , 4.96905973 , 7.53036995 , 101.24400217 , -0.21798281 , -16.77757768 , 1.7652296339764553
392 , -14039.24885 , 4.72134348 , 7.68205235 , 101.88809876 , -0.17903201 , -15.27323628 , 1.6517546068239555
393 , -14040.04709 , 5.10055614 , 7.93214062 , 101.63253205 , -0.21295886 , -16.09126739 , 1.7106936207520047
394 , -14040.63472 , 4.87821961 , 7.8216398 , 101.98229083 , -0.2587971 , -16.71533384 , 1.7969554881488672
395 , -14040.29479 , 4.91438574 , 7.50115406 , 101.59765856 , -0.21865935 , -15.95925155 , 1.759861731280864
396 , -14040.66845 , 5.29544609 , 7.42108478 , 102.76797395 , -0.26911776 , -16.51382472 , 1.7835178835910963
397 , -14040.46388 , 5.09524307 , 7.71404648 , 102.22853372 , -0.27525627 , -16.51217453 , 1.8508684677819938
398 , -14040.72103 , 4.70244014 , 7.76591347 , 101.38487819 , -0.29896946 , -17.07297425 , 1.8229427831906746
399 , -14040.57713 , 4.42466823 , 7.55894381 , 97.12379837 , -0.28139379 , -16.81761221 , 1.817252736676822
400 , -14040.56866 , 4.89550796 , 7.75310105 , 102.19736476 , -0.26916451 , -16.72301942 , 1.7466153518017353
401 , -14039.69282 , 4.45928832 , 7.44916707 , 100.97338509 , -0.28365072 , -16.35538488 , 1.6740115348673095
402 , -14040.70651 , 5.09669088 , 7.53344844 , 102.53246491 , -0.27600029 , -16.77731461 , 1.8122657635321824
403 , -14040.68031 , 5.45611549 , 7.52760985 , 102.75500845 , -0.26863858 , -16.65083953 , 1.7500123491111408
404 , -14040.37159 , 4.99703936 , 7.57525122 , 102.09595324 , -0.22709368 , -16.22629556 , 1.813746998094807
405 , -14040.3215 , 5.02816958 , 7.55950436 , 102.08153832 , -0.22334785 , -16.29915627 , 1.7854672275365526
406 , -14040.37795 , 5.59572815 , 7.38905689 , 103.04779323 , -0.2253963 , -16.33965829 , 1.7664957326407618
407 , -14040.63786 , 4.84779539 , 7.53131016 , 98.21772763 , -0.22900245 , -16.05986826 , 1.7828335935569484
408 , -14040.83863 , 4.65878437 , 7.84713676 , 101.29617357 , -0.29858364 , -17.28905387 , 1.8028021800242846
409 , -14040.72679 , 4.88927709 , 7.81838977 , 101.90636435 , -0.29954529 , -17.14805541 , 1.8127491100975426
410 , -14040.27749 , 5.20719052 , 7.63794133 , 102.05463888 , -0.27761791 , -16.8257843 , 1.630599235078794
411 , -14040.5551 , 5.29718198 , 7.57473934 , 102.61858079 , -0.26738795 , -16.76692874 , 1.8206616300613034
412 , -14040.54525 , 4.84679086 , 7.9185587 , 102.02385748 , -0.27548451 , -16.47423901 , 1.7777297359223183
413 , -14040.44991 , 5.42392117 , 7.661038 , 102.6821336 , -0.24672741 , -16.36357044 , 1.7178840693309754
414 , -14040.41323 , 5.01294082 , 7.56593921 , 102.00423194 , -0.22394909 , -16.19505031 , 1.8504892784368643
415 , -14040.72578 , 5.18225429 , 7.50185355 , 102.61199289 , -0.3398271 , -17.33971078 , 1.7955880190240718
416 , -14040.49046 , 5.2305146 , 7.49485578 , 102.35894264 , -0.25605867 , -16.59615341 , 1.7963222970207982
417 , -14040.81319 , 5.44634001 , 7.57288539 , 102.43805178 , -0.28814587 , -17.10998294 , 1.8473886057020663
418 , -14040.46951 , 4.6497987 , 7.42036916 , 97.70845581 , -0.28076543 , -17.07997621 , 1.8212209194721105
419 , -14040.40575 , 4.84610744 , 7.5387832 , 101.54448343 , -0.22866074 , -16.17227222 , 1.8337029481346498
420 , -14040.54678 , 4.83004487 , 7.4264869 , 101.40798186 , -0.27679234 , -16.99579183 , 1.7699944782208261
421 , -14040.09487 , 5.44945575 , 7.53952377 , 102.83998732 , -0.24309775 , -16.77027851 , 1.6903946264274594
422 , -14040.66191 , 4.33091207 , 7.73719974 , 97.30902976 , -0.28936058 , -16.74344851 , 1.8184844832896716
423 , -14040.27646 , 5.15148789 , 7.636738 , 102.33905224 , -0.26569356 , -16.26705213 , 1.8221985626010913
424 , -14040.83332 , 4.86393127 , 7.08247793 , 101.30149175 , -0.28333766 , -17.63422796 , 1.8370146248996935
425 , -14040.79539 , 5.10189043 , 7.51923199 , 101.49357111 , -0.26968498 , -17.12540114 , 1.8054147120380282
426 , -14040.739 , 5.408339 , 7.56078983 , 102.6137215 , -0.28497942 , -17.20808698 , 1.77909539141355
427 , -14040.46456 , 4.9281263 , 7.69206269 , 101.69979888 , -0.27478233 , -16.49081748 , 1.8584933462211604
428 , -14040.78011 , 5.07187563 , 7.68230309 , 102.19271045 , -0.23287406 , -16.4281846 , 1.835774433170308
429 , -14040.87471 , 5.08478514 , 7.4945763 , 101.48034285 , -0.32988962 , -17.7396852 , 1.8562285381123087
430 , -14040.77904 , 5.41052116 , 7.56395307 , 102.58164508 , -0.28486832 , -17.21170988 , 1.7817070999737374
431 , -14040.81856 , 4.91982751 , 7.50512217 , 100.77211426 , -0.2804764 , -16.98380528 , 1.8493746040425616
432 , -14040.42006 , 5.03446137 , 7.70678788 , 102.22097099 , -0.25062421 , -16.75396028 , 1.6805734555563077
433 , -14040.20556 , 5.05604111 , 7.68855373 , 102.47359814 , -0.2988466 , -16.8498508 , 1.580619610779747
434 , -14040.30091 , 5.30082607 , 7.55327887 , 102.56655822 , -0.25308857 , -16.22178309 , 1.7239844791638521
435 , -14040.2484 , 5.43897092 , 7.54973089 , 103.00491082 , -0.19846859 , -16.17892182 , 1.60058841768917
436 , -14040.4523 , 4.99270738 , 7.5501374 , 101.34056889 , -0.29994895 , -16.39462398 , 1.7463233672337222
437 , -14040.54165 , 5.30206257 , 7.56964813 , 102.60643603 , -0.26846757 , -16.79034552 , 1.8246953025365589
438 , -14040.26405 , 5.18647279 , 7.62771282 , 102.39236127 , -0.25954735 , -16.22761423 , 1.8290160724413318
439 , -14039.5663 , 3.95216523 , 7.4432987 , 102.18813106 , -0.18247946 , -15.41029603 , 1.6340491461956919
440 , -14040.36745 , 4.99664053 , 7.57926905 , 102.11841343 , -0.21985992 , -16.20654645 , 1.8124461158541907
441 , -14040.52684 , 5.29855252 , 7.63672794 , 102.40998396 , -0.30112037 , -16.93490171 , 1.7560263784214447
442 , -14040.65398 , 5.52226942 , 7.43593953 , 102.91899501 , -0.27103328 , -16.9758634 , 1.796204279878765
443 , -14040.09234 , 4.62579268 , 7.65831864 , 101.12966969 , -0.2353385 , -16.19974989 , 1.661683600280354
444 , -14040.39335 , 4.65561163 , 7.46655663 , 101.64208063 , -0.20850534 , -16.43732996 , 1.6780652917416377
445 , -14040.27624 , 5.14414495 , 7.4597472 , 102.32349633 , -0.22094002 , -16.33278209 , 1.7610122219952384
446 , -14040.33964 , 5.02677497 , 7.56993309 , 102.12610544 , -0.22968269 , -16.21871287 , 1.789906331592033
447 , -14040.58903 , 5.27479969 , 7.51683568 , 102.40756349 , -0.22862539 , -16.77181265 , 1.7392205094588227
448 , -14040.6571 , 5.32013361 , 7.63711937 , 102.4332586 , -0.30861635 , -17.10652272 , 1.814050246797267
449 , -14040.69043 , 4.84377538 , 7.74702303 , 101.8401071 , -0.26167972 , -16.97675296 , 1.7388586861085513
450 , -14040.5591 , 4.50083295 , 7.68424437 , 100.66922633 , -0.27462318 , -16.81871846 , 1.7105905693965322
451 , -14040.47391 , 5.28913302 , 7.57629057 , 102.44297143 , -0.21179947 , -16.61208269 , 1.7247123236133186
452 , -14040.55929 , 5.34573866 , 7.59619773 , 102.35696093 , -0.26807766 , -16.00486051 , 1.8387648084572954
453 , -14040.24746 , 5.50778127 , 7.52484288 , 102.91407454 , -0.25327729 , -16.83657277 , 1.659191150933245
454 , -14040.55694 , 5.77857575 , 7.33612725 , 103.30739137 , -0.25692031 , -16.61577346 , 1.7236676519420233
455 , -14040.49861 , 5.51934528 , 7.5137395 , 102.78066443 , -0.28563706 , -16.8967311 , 1.776926727116669
456 , -14040.7255 , 5.24291332 , 7.50490582 , 102.49709531 , -0.2815703 , -17.38956904 , 1.8293573533149228
457 , -14040.06832 , 5.05610854 , 7.61499009 , 102.43393444 , -0.23218914 , -16.13303202 , 1.7057900130509969
