, etot, eang, etor, evdw, ehb, ecoul, density
228 , -574.26470231 , 5.42351702 , 7.55389235 , 102.54258724 , -0.33130399 , -17.78110153 , 1.942708099224
229 , -573.96295052 , 5.38411609 , 7.51911728 , 102.58879126 , -0.29705225 , -16.68336757 , 1.9355843242154138
230 , -573.96576746 , 5.37918749 , 7.52221265 , 102.56396411 , -0.29758971 , -16.68860062 , 1.9360008525238872
231 , -574.26470849 , 5.42354739 , 7.55411942 , 102.54418065 , -0.33130298 , -17.78167067 , 1.9426270003963697
232 , -573.9656338 , 5.38285768 , 7.52051339 , 102.5682304 , -0.29779645 , -16.68927474 , 1.935720322423913
233 , -574.26472395 , 5.22710139 , 7.54926436 , 102.44249537 , -0.28914777 , -17.51743446 , 1.9263166870039823
234 , -573.98873662 , 5.10342883 , 7.6787731 , 102.34733848 , -0.27583821 , -16.47718263 , 1.8676002596682761
235 , -574.0134169 , 5.08693699 , 7.68468266 , 102.09468779 , -0.26857195 , -17.05733013 , 1.8861388662774332
236 , -573.89469144 , 5.55390362 , 7.59006841 , 102.81104005 , -0.27104047 , -17.04151242 , 1.8930312785456356
237 , -574.36454807 , 4.8448276 , 7.7125578 , 102.01533579 , -0.30102514 , -17.04859437 , 1.9279458645566137
238 , -574.30829846 , 4.82926007 , 7.84347583 , 101.91531955 , -0.28516451 , -16.65601272 , 1.8957486138549358
239 , -574.04977968 , 4.73237831 , 7.84590744 , 101.54287214 , -0.2697405 , -16.82061364 , 1.879244258050739
240 , -574.30812732 , 4.83193477 , 7.84302732 , 101.91727563 , -0.28550641 , -16.65904871 , 1.895801570703921
241 , -574.30834734 , 4.82848162 , 7.84354275 , 101.91390229 , -0.28513449 , -16.65683415 , 1.89575159240247
242 , -573.94456469 , 4.97039837 , 7.69117409 , 102.42038815 , -0.27656697 , -16.23972603 , 1.7860022138487315
243 , -574.12123073 , 5.0237852 , 7.71361455 , 102.24169127 , -0.25364513 , -16.56010705 , 1.868594906217602
244 , -574.308294 , 4.82981316 , 7.84347494 , 101.91406334 , -0.28526033 , -16.65768889 , 1.8957695116233715
245 , -574.11898728 , 5.01047234 , 7.729614 , 102.21265764 , -0.25500291 , -16.56153203 , 1.8687652142659064
246 , -574.3083443 , 4.82264297 , 7.84388425 , 101.91054742 , -0.28410012 , -16.64093521 , 1.8952503006223038
247 , -574.12662806 , 4.6898677 , 7.97607338 , 101.37506621 , -0.28802424 , -16.69282576 , 1.9109113432340041
248 , -574.30830871 , 4.82914576 , 7.84354537 , 101.91471217 , -0.28511497 , -16.65537421 , 1.8957218082946032
249 , -574.12682744 , 4.68890691 , 7.97666982 , 101.37339841 , -0.28858428 , -16.69670138 , 1.9106008426278163
250 , -574.30838023 , 4.82661874 , 7.8436196 , 101.91344131 , -0.28486651 , -16.6527477 , 1.895648603999046
251 , -574.10627951 , 5.0708566 , 7.69396898 , 102.29053121 , -0.25325643 , -16.58397022 , 1.8659477739721086
252 , -574.12669347 , 4.69033228 , 7.97328156 , 101.38086234 , -0.2888758 , -16.69637261 , 1.9097928615605189
253 , -574.27385827 , 5.01670507 , 7.63665242 , 102.23644188 , -0.29524558 , -16.99176698 , 1.8798295763073174
254 , -574.30801777 , 4.83323676 , 7.8428065 , 101.91906017 , -0.28560845 , -16.65965952 , 1.8957803693175586
255 , -574.30829539 , 4.82976646 , 7.84363542 , 101.91615512 , -0.28525243 , -16.65719962 , 1.8957811478813367
256 , -573.87779146 , 5.1706222 , 7.51480129 , 102.34170117 , -0.25859616 , -16.39776624 , 1.8026087678302116
257 , -574.16931541 , 4.86984844 , 7.7659675 , 101.99521257 , -0.26086319 , -16.56181067 , 1.8982885426948801
258 , -574.04819534 , 5.24478847 , 7.61539567 , 102.30646841 , -0.27945327 , -17.15916191 , 1.899837197541958
259 , -573.96576546 , 5.37757288 , 7.52244286 , 102.56027973 , -0.29751465 , -16.68801466 , 1.935976654268732
260 , -573.96314252 , 5.32883291 , 7.58711488 , 102.59825495 , -0.28980704 , -16.79414979 , 1.8764326879905657
261 , -574.32554486 , 4.89973465 , 7.7374021 , 101.99248208 , -0.30777465 , -17.31499866 , 1.8881512482262317
262 , -574.16937607 , 4.86994645 , 7.76732153 , 101.99412671 , -0.26059999 , -16.56099126 , 1.8981312258979504
263 , -574.2223173 , 4.85612769 , 7.68316773 , 102.02177474 , -0.28601526 , -17.09773068 , 1.8913548167653975
264 , -574.2156302 , 4.83772576 , 7.67986817 , 102.01142517 , -0.28649199 , -17.05413814 , 1.8964233748324137
265 , -573.98159529 , 5.12575521 , 7.70555786 , 102.40709897 , -0.27914582 , -16.1106151 , 1.8924327493547242
266 , -573.9814036 , 5.12647669 , 7.69815022 , 102.41714944 , -0.27935293 , -16.08671954 , 1.88884104250046
267 , -574.30748434 , 4.89368889 , 7.6967337 , 101.97546274 , -0.29255262 , -17.23076661 , 1.9002122444059193
268 , -573.51784745 , 5.23581848 , 7.73151121 , 102.66466491 , -0.24303585 , -16.15935117 , 1.6449194138545138
269 , -574.00529097 , 5.2841105 , 7.56716337 , 102.4563032 , -0.23936736 , -17.05530845 , 1.8671748418699132
270 , -573.75387941 , 5.4041913 , 7.70868982 , 102.6932619 , -0.28954403 , -16.94168727 , 1.8198070848083021
271 , -574.08637712 , 4.98766712 , 7.74311673 , 102.13160849 , -0.28484939 , -16.71823662 , 1.8525958191375098
272 , -573.9800176 , 5.13160291 , 7.53452645 , 102.36205744 , -0.29086709 , -16.72400808 , 1.8402518506702616
273 , -573.69979396 , 5.36485257 , 7.56484082 , 102.88619503 , -0.29340702 , -16.78944469 , 1.7182492511671184
274 , -574.01650324 , 5.00580341 , 7.7151088 , 102.22742286 , -0.25416432 , -16.84199658 , 1.8147609789148236
275 , -574.06983936 , 5.16067452 , 7.63029496 , 102.16999943 , -0.27269608 , -16.90337158 , 1.8867803634190528
276 , -573.98157544 , 5.12540767 , 7.70724802 , 102.40693644 , -0.27939678 , -16.11331696 , 1.8921928939950272
277 , -574.324038 , 4.90751925 , 7.73716703 , 102.00217198 , -0.30520609 , -17.31483544 , 1.887204556967708
278 , -574.32372132 , 4.90809595 , 7.73705751 , 102.00766037 , -0.30495577 , -17.31594556 , 1.887191291072265
279 , -574.32515445 , 4.90502573 , 7.73718452 , 102.00793965 , -0.30789297 , -17.31352443 , 1.8870820709056049
280 , -574.32486691 , 4.90808782 , 7.73762127 , 102.01124697 , -0.30669972 , -17.31521953 , 1.8871193784938773
281 , -574.32612747 , 4.90059197 , 7.73822779 , 102.00046929 , -0.3086752 , -17.31248252 , 1.8874941589534968
282 , -574.2387794 , 4.88535486 , 7.6633971 , 101.97513264 , -0.27333825 , -17.28317473 , 1.8454058061778105
283 , -574.23887951 , 4.88678368 , 7.66018735 , 101.96664996 , -0.27330258 , -17.28379179 , 1.8448914250364095
284 , -574.32536927 , 4.90521634 , 7.73695471 , 102.01178305 , -0.30921753 , -17.31077616 , 1.8868580170393714
285 , -574.27316392 , 4.87103441 , 7.82301592 , 101.91918046 , -0.30089958 , -17.09837131 , 1.9367494333428406
286 , -574.23091604 , 5.1246123 , 7.65741919 , 101.98448008 , -0.28812378 , -17.18888865 , 1.9442211892176826
287 , -574.27286453 , 4.86986732 , 7.81333411 , 101.91259875 , -0.30154079 , -17.07401262 , 1.9379579988072497
288 , -574.03953075 , 4.84960693 , 7.96283565 , 101.84101821 , -0.27047396 , -16.51704893 , 1.9215409537508477
289 , -574.27291664 , 4.86798584 , 7.81266334 , 101.91072503 , -0.30185705 , -17.07256692 , 1.9378642949540357
290 , -574.2569847 , 5.13435352 , 7.65841831 , 102.02892742 , -0.28886596 , -17.20151807 , 1.9603514851602288
291 , -574.25642356 , 5.1347084 , 7.6559061 , 102.03049899 , -0.28832402 , -17.20068401 , 1.9596868819252067
292 , -574.27355303 , 4.86806239 , 7.82079295 , 101.91912266 , -0.3011567 , -17.09443424 , 1.9365507470406718
293 , -574.25653175 , 5.13313124 , 7.65459319 , 102.03299473 , -0.28817952 , -17.20242048 , 1.9593934348107767
294 , -574.0395394 , 4.84976523 , 7.96279727 , 101.83990087 , -0.27048942 , -16.51697802 , 1.9215358358314711
295 , -574.26471034 , 5.42531778 , 7.55370817 , 102.54569045 , -0.33112725 , -17.78067199 , 1.942658755216944
296 , -573.96175682 , 4.91771409 , 7.70988796 , 102.05247186 , -0.20714443 , -16.36134414 , 1.8290755935909253
297 , -574.22209687 , 4.86421076 , 7.68378698 , 102.04090171 , -0.28498373 , -17.08314216 , 1.8853846605359459
298 , -574.25812782 , 5.43579283 , 7.55528073 , 102.58277975 , -0.3347118 , -17.81352402 , 1.9409732190814608
299 , -573.9582139 , 4.9343497 , 7.70237893 , 102.0716483 , -0.20732382 , -16.37444686 , 1.8242068148075754
300 , -573.91668722 , 5.04473409 , 7.66895244 , 102.2758744 , -0.2035724 , -16.47095869 , 1.814495212962585
301 , -574.31338299 , 4.91870389 , 7.73644194 , 102.01784449 , -0.29941571 , -17.31485093 , 1.88583325343859
302 , -574.12644515 , 4.63858219 , 7.89206535 , 101.30212695 , -0.23255545 , -16.65788543 , 1.8903679789289756
303 , -573.85102178 , 5.09438571 , 7.65909991 , 102.2146146 , -0.23889703 , -16.48189918 , 1.7982357331378112
304 , -573.95182003 , 4.66301577 , 7.98369949 , 101.61630929 , -0.21442448 , -16.35171924 , 1.7840994898631115
305 , -574.25750623 , 5.43576768 , 7.55447174 , 102.57951975 , -0.33502272 , -17.8164564 , 1.9407721739989572
306 , -574.2302516 , 5.12448044 , 7.65822453 , 101.99240635 , -0.28788967 , -17.18279301 , 1.9443564478755297
307 , -574.26863104 , 4.87431079 , 7.82684683 , 101.91987241 , -0.30010093 , -17.07307411 , 1.9359707225075902
308 , -574.27371667 , 4.86664815 , 7.82044096 , 101.91749084 , -0.30137077 , -17.09606658 , 1.9364258352827284
309 , -574.17861705 , 5.2966006 , 7.41559448 , 102.41074286 , -0.27670572 , -17.23538317 , 1.9131573720894013
310 , -574.21118988 , 4.83165055 , 7.8351436 , 102.04705262 , -0.30642561 , -16.89546949 , 1.9024465256010608
311 , -574.25081237 , 4.85189431 , 7.93264272 , 101.75928018 , -0.29487482 , -17.22438815 , 1.8999744441394257
312 , -574.01927396 , 5.25015917 , 7.51525778 , 102.46741219 , -0.26612574 , -16.67049734 , 1.8704723498737605
313 , -574.21114324 , 4.83163236 , 7.83537023 , 102.04772014 , -0.30637492 , -16.89480294 , 1.9024277155700546
314 , -574.2574863 , 4.77706986 , 7.65980069 , 101.92920359 , -0.28244292 , -16.55989234 , 1.8688929068656286
315 , -574.25083032 , 4.85704058 , 7.93377994 , 101.76641758 , -0.29484257 , -17.22103192 , 1.9010155503273627
316 , -574.2647007 , 5.42334797 , 7.55395973 , 102.54236794 , -0.33132183 , -17.78127936 , 1.9426250740615
317 , -574.27373709 , 4.86354857 , 7.82121079 , 101.91576119 , -0.30157655 , -17.09669904 , 1.9355856842349362
318 , -574.26470682 , 5.42363092 , 7.55420584 , 102.54263722 , -0.33129536 , -17.78153678 , 1.9426066773165185
319 , -574.27372667 , 4.86408449 , 7.82152848 , 101.91941803 , -0.30158598 , -17.09758806 , 1.935587955738285
320 , -574.26469677 , 5.42321442 , 7.55385126 , 102.54109594 , -0.33133092 , -17.78112921 , 1.942618430271593
321 , -574.23194868 , 5.11953277 , 7.65856258 , 101.97402856 , -0.28901923 , -17.19972086 , 1.9439864771819848
322 , -574.26471217 , 5.42463085 , 7.55431537 , 102.54663736 , -0.33113953 , -17.78156394 , 1.942683344487855
323 , -574.27374434 , 4.86336669 , 7.82076455 , 101.92027074 , -0.30155493 , -17.09473204 , 1.935556674304393
324 , -574.26466585 , 5.42600172 , 7.55465977 , 102.54605791 , -0.33094838 , -17.78215185 , 1.9425335598288693
325 , -574.1540737 , 5.19163173 , 7.44704148 , 102.48437498 , -0.29298516 , -17.14458201 , 1.8769066540212385
326 , -573.91545147 , 5.00639367 , 7.56938835 , 102.0209764 , -0.22119119 , -16.16403123 , 1.9149272718324626
327 , -573.8772854 , 5.74331484 , 7.34012242 , 102.90162136 , -0.30948506 , -17.16726742 , 1.9094485210251633
328 , -574.25083701 , 4.85679207 , 7.9338526 , 101.7650654 , -0.29483298 , -17.22047972 , 1.9010179876876478
329 , -574.25083633 , 4.85671073 , 7.93372692 , 101.76481312 , -0.29485621 , -17.22161028 , 1.900939762182383
330 , -573.98545664 , 5.08536831 , 7.66531105 , 102.20438129 , -0.30004392 , -16.6457523 , 1.8866596054172842
331 , -573.98551371 , 5.08384734 , 7.66492811 , 102.20348899 , -0.29902996 , -16.63584788 , 1.8877636710952668
332 , -574.09108431 , 5.15132819 , 7.6862053 , 102.32277183 , -0.26410994 , -16.3527703 , 1.9401059240112697
333 , -574.11306678 , 4.73592226 , 7.84699 , 101.671916 , -0.31342273 , -16.99351747 , 1.8624460534792548
334 , -573.9762435 , 5.44359955 , 7.58637182 , 102.50764455 , -0.28688182 , -17.08133065 , 1.9031689455351877
335 , -573.91233847 , 5.00674407 , 7.57427236 , 102.00921896 , -0.22686644 , -16.21855627 , 1.9237284165610864
336 , -574.02549004 , 5.18187609 , 7.63618985 , 102.43195881 , -0.30442086 , -16.10240677 , 1.868934863992124
337 , -574.02242497 , 5.181209 , 7.64274107 , 102.41401824 , -0.30430673 , -16.05985021 , 1.8732048790636848
338 , -573.73492147 , 5.41361595 , 7.58756585 , 102.53713108 , -0.28275233 , -16.08245719 , 1.8823377652042825
339 , -573.73497937 , 5.41389166 , 7.58762787 , 102.53570662 , -0.28279158 , -16.08421964 , 1.8826246849044947
340 , -574.22730711 , 4.83478998 , 7.90206688 , 101.81669235 , -0.29326983 , -17.19721872 , 1.874489883746632
341 , -574.27374482 , 4.86354361 , 7.82085454 , 101.91877956 , -0.30157475 , -17.09548199 , 1.935619764671962
342 , -574.2737325 , 4.86385512 , 7.82116049 , 101.92166315 , -0.30159339 , -17.096311 , 1.935545877320222
343 , -574.27374862 , 4.86336733 , 7.82034776 , 101.92078914 , -0.30153973 , -17.09344793 , 1.9356499659356492
344 , -574.27375158 , 4.86340667 , 7.82030174 , 101.91907627 , -0.30155267 , -17.09371624 , 1.935699318389605
345 , -574.27371873 , 4.86649949 , 7.82050308 , 101.9168865 , -0.30138465 , -17.09614583 , 1.9364201189290797
346 , -574.27373945 , 4.86286396 , 7.82039842 , 101.92111848 , -0.30152617 , -17.09256931 , 1.9354791876060025
347 , -574.27372757 , 4.8627172 , 7.82099491 , 101.92183884 , -0.30158168 , -17.09371783 , 1.9353654095173995
348 , -573.91816603 , 5.00091711 , 7.57697895 , 102.05508299 , -0.2273853 , -16.20921749 , 1.9013083263214672
349 , -574.02396928 , 5.29649144 , 7.45586263 , 102.65866663 , -0.22722465 , -16.36503358 , 1.9078236903250392
351 , -574.25035822 , 4.84311002 , 7.93253686 , 101.7416539 , -0.29490104 , -17.22898022 , 1.8989707597872194
352 , -573.98452486 , 5.08921517 , 7.66735504 , 102.22637373 , -0.3022596 , -16.67895069 , 1.8835177697175818
353 , -574.15274104 , 5.11046344 , 7.7004339 , 102.24013693 , -0.27108467 , -16.45069215 , 1.9455787817358001
353 , -574.01805144 , 5.18431264 , 7.63917291 , 102.3998531 , -0.30354701 , -15.99834975 , 1.8809940830342726
354 , -573.72848612 , 5.3882858 , 7.58800824 , 102.45324622 , -0.27974163 , -15.97090201 , 1.8939992493998719
355 , -574.21186862 , 4.83695582 , 7.89465564 , 101.82118173 , -0.28852284 , -17.05353294 , 1.8769832886782654
356 , -574.2733698 , 4.86800316 , 7.82203252 , 101.88986613 , -0.30129718 , -17.09165105 , 1.9371715293614258
357 , -574.27345808 , 4.87093316 , 7.82061772 , 101.94513976 , -0.30144577 , -17.10986522 , 1.9375023796668656
358 , -574.01914959 , 5.31625262 , 7.43349056 , 102.76575999 , -0.2659086 , -16.55994857 , 1.9140455708237172
359 , -574.03863619 , 4.77063705 , 7.69174492 , 101.71885788 , -0.22977761 , -16.15395888 , 1.8817885460481218
360 , -574.33355338 , 4.85291333 , 7.7772347 , 102.10948292 , -0.29910976 , -16.91715866 , 1.8922997290922101
361 , -573.92583775 , 5.35880421 , 7.56470169 , 102.36516815 , -0.29591688 , -16.51085963 , 1.935740707568148
362 , -573.94790721 , 5.07865805 , 7.84083216 , 102.08501435 , -0.30394567 , -16.49373318 , 1.9032122161989706
363 , -574.02964265 , 4.77020792 , 7.69580137 , 101.69664895 , -0.22769067 , -16.1575952 , 1.884083820509432
364 , -574.17793513 , 5.09381 , 7.63645506 , 102.46642406 , -0.28121597 , -16.44662091 , 1.8750464543207928
365 , -573.97084132 , 5.22609558 , 7.4264168 , 102.5410402 , -0.32022453 , -17.15227014 , 1.780875967710231
366 , -574.30878913 , 4.90126906 , 7.84380396 , 102.01651095 , -0.26840356 , -16.90702426 , 1.918139479396416
367 , -573.82878243 , 5.17068594 , 7.62200126 , 102.33280099 , -0.26516977 , -16.26435747 , 1.9166463415179307
368 , -573.99995206 , 4.95176309 , 7.86195589 , 102.06940929 , -0.27580426 , -16.68169843 , 1.8443739142612974
369 , -574.2644225 , 5.42231939 , 7.55308915 , 102.57385388 , -0.33164935 , -17.78279276 , 1.9428392652865403
370 , -574.35213366 , 4.86411187 , 7.70459067 , 102.06243276 , -0.30282753 , -17.05422749 , 1.9255829537171707
371 , -574.24696097 , 4.85015197 , 7.92418272 , 101.78971336 , -0.29490553 , -17.25866735 , 1.8905659062240683
372 , -574.26451775 , 5.42040151 , 7.55542201 , 102.51509695 , -0.33087308 , -17.77911513 , 1.94277927723189
373 , -574.16263331 , 4.64049762 , 7.86427103 , 101.20225358 , -0.28570899 , -16.98500393 , 1.8794394322514005
374 , -573.82870574 , 5.14549502 , 7.61922607 , 102.37637643 , -0.26786188 , -16.3047142 , 1.903428409035244
375 , -573.6386911 , 5.43308044 , 7.58414584 , 102.58948592 , -0.27603401 , -15.90116925 , 1.8581851312828588
376 , -573.82435144 , 4.51040213 , 7.52377755 , 100.48487161 , -0.22296606 , -16.10337369 , 1.8991295895784501
377 , -574.26469845 , 5.22776515 , 7.54918933 , 102.47793053 , -0.28746527 , -17.51783941 , 1.9262215955116064
378 , -565.40819332 , 4.91029659 , 7.12524744 , 101.72200234 , -0.23182712 , -16.26663007 , 1.9022679338958581
379 , -573.13573301 , 4.7511053 , 7.49556596 , 100.930251 , -0.31606147 , -17.32753601 , 1.9466683283132293
380 , -573.82326591 , 5.22706581 , 7.63066927 , 102.39135996 , -0.32278074 , -16.78282069 , 1.8202338701202148
381 , -573.42409302 , 5.41683789 , 7.520412 , 102.92289382 , -0.2894057 , -16.18409062 , 1.661829182884274
382 , -573.67412703 , 5.33130074 , 7.59284594 , 102.57865808 , -0.20759763 , -16.14921519 , 1.7681604699332067
383 , -573.56313618 , 5.26483489 , 7.68828769 , 102.6794449 , -0.23901011 , -16.37978649 , 1.725396155176267
384 , -574.15979664 , 4.47911766 , 7.8478087 , 100.59756982 , -0.29129833 , -17.19688891 , 1.8714772729278404
385 , -573.82657084 , 5.17756253 , 7.62267707 , 102.40186766 , -0.26283622 , -16.26065151 , 1.919205921046555
386 , -573.95538017 , 5.28182961 , 7.56048354 , 102.61874758 , -0.24484172 , -16.5959453 , 1.868472033595299
387 , -574.31084173 , 4.90762529 , 7.83416641 , 102.06444945 , -0.2712343 , -16.91683634 , 1.914578733625896
388 , -573.78061502 , 5.18865063 , 7.53174273 , 102.0399656 , -0.27683452 , -16.80483159 , 1.7845911842524629
389 , -573.90358239 , 5.50173162 , 7.59616076 , 102.69639738 , -0.26879825 , -17.02313956 , 1.8957275611405369
390 , -573.972181 , 5.07648756 , 7.58510654 , 102.07386301 , -0.25856436 , -16.85174076 , 1.8118198091856847
391 , -573.77158935 , 4.96905973 , 7.53036995 , 101.24400217 , -0.21798281 , -16.77757768 , 1.7864280047360963
392 , -601.15315374 , 4.72134348 , 7.68205235 , 101.88809876 , -0.17903201 , -15.27323628 , 1.694284994839936
393 , -573.45411963 , 5.10055614 , 7.93214062 , 101.63253205 , -0.21295886 , -16.09126739 , 1.7400070977295712
394 , -574.12078974 , 4.87821961 , 7.8216398 , 101.98229083 , -0.2587971 , -16.71533384 , 1.855749623625886
395 , -573.83073254 , 4.91438574 , 7.50115406 , 101.59765856 , -0.21865935 , -15.95925155 , 1.8423400650573587
396 , -573.93215993 , 5.29544609 , 7.42108478 , 102.76797395 , -0.26911776 , -16.51382472 , 1.811431210786011
397 , -574.16762594 , 5.09524307 , 7.71404648 , 102.22853372 , -0.27525627 , -16.51217453 , 1.941913908719287
398 , -574.24002059 , 4.70244014 , 7.76591347 , 101.38487819 , -0.29896946 , -17.07297425 , 1.935432644820279
399 , -574.44086311 , 4.42466823 , 7.55894381 , 97.12379837 , -0.28139379 , -16.81761221 , 1.9322566201740945
400 , -574.18245517 , 4.89550796 , 7.75310105 , 102.19736476 , -0.26916451 , -16.72301942 , 1.8293291443684794
401 , -572.61135371 , 4.45928832 , 7.44916707 , 100.97338509 , -0.28365072 , -16.35538488 , 1.7353583869407627
402 , -574.23199801 , 5.09669088 , 7.53344844 , 102.53246491 , -0.27600029 , -16.77731461 , 1.8991144913984457
403 , -573.88004528 , 5.45611549 , 7.52760985 , 102.75500845 , -0.26863858 , -16.65083953 , 1.8571033622788915
404 , -573.91839492 , 4.99703936 , 7.57525122 , 102.09595324 , -0.22709368 , -16.22629556 , 1.8928904442118464
405 , -573.91965255 , 5.02816958 , 7.55950436 , 102.08153832 , -0.22334785 , -16.29915627 , 1.8992414241549826
406 , -573.96782233 , 5.59572815 , 7.38905689 , 103.04779323 , -0.2253963 , -16.33965829 , 1.869068755975639
407 , -573.7717679 , 4.84779539 , 7.53131016 , 98.21772763 , -0.22900245 , -16.05986826 , 1.8362658848536373
408 , -574.19003469 , 4.65878437 , 7.84713676 , 101.29617357 , -0.29858364 , -17.28905387 , 1.866693654728101
409 , -574.27172068 , 4.88927709 , 7.81838977 , 101.90636435 , -0.29954529 , -17.14805541 , 1.939543678596029
410 , -573.53659872 , 5.20719052 , 7.63794133 , 102.05463888 , -0.27761791 , -16.8257843 , 1.6537224934852595
411 , -574.04732725 , 5.29718198 , 7.57473934 , 102.61858079 , -0.26738795 , -16.76692874 , 1.9183826869580702
412 , -574.04247002 , 4.84679086 , 7.9185587 , 102.02385748 , -0.27548451 , -16.47423901 , 1.858769469746706
413 , -573.53552043 , 5.42392117 , 7.661038 , 102.6821336 , -0.24672741 , -16.36357044 , 1.756785096880243
414 , -573.91190784 , 5.01294082 , 7.56593921 , 102.00423194 , -0.22394909 , -16.19505031 , 1.9218773322427243
415 , -574.21303922 , 5.18225429 , 7.50185355 , 102.61199289 , -0.3398271 , -17.33971078 , 1.8735242245814243
416 , -573.90715089 , 5.2305146 , 7.49485578 , 102.35894264 , -0.25605867 , -16.59615341 , 1.8855365425473636
417 , -573.97646658 , 5.44634001 , 7.57288539 , 102.43805178 , -0.28814587 , -17.10998294 , 1.9067933753392485
418 , -574.67084057 , 4.6497987 , 7.42036916 , 97.70845581 , -0.28076543 , -17.07997621 , 1.9398319379490503
419 , -573.88758682 , 4.84610744 , 7.5387832 , 101.54448343 , -0.22866074 , -16.17227222 , 1.9109874093850692
420 , -574.10350026 , 4.83004487 , 7.4264869 , 101.40798186 , -0.27679234 , -16.99579183 , 1.8893379817084774
421 , -573.67823557 , 5.44945575 , 7.53952377 , 102.83998732 , -0.24309775 , -16.77027851 , 1.7414925825649905
422 , -574.45240351 , 4.33091207 , 7.73719974 , 97.30902976 , -0.28936058 , -16.74344851 , 1.922627377620441
423 , -573.82970258 , 5.15148789 , 7.636738 , 102.33905224 , -0.26569356 , -16.26705213 , 1.9135049635705796
424 , -565.69775231 , 4.86393127 , 7.08247793 , 101.30149175 , -0.28333766 , -17.63422796 , 1.9133396030761542
425 , -573.88071613 , 5.10189043 , 7.51923199 , 101.49357111 , -0.26968498 , -17.12540114 , 1.8576179504094505
426 , -573.97618194 , 5.408339 , 7.56078983 , 102.6137215 , -0.28497942 , -17.20808698 , 1.8723796231152632
427 , -574.13263726 , 4.9281263 , 7.69206269 , 101.69979888 , -0.27478233 , -16.49081748 , 1.9380970879212114
428 , -573.96949364 , 5.07187563 , 7.68230309 , 102.19271045 , -0.23287406 , -16.4281846 , 1.9044168248556015
429 , -574.19940977 , 5.08478514 , 7.4945763 , 101.48034285 , -0.32988962 , -17.7396852 , 1.93512885532003
430 , -573.97606913 , 5.41052116 , 7.56395307 , 102.58164508 , -0.28486832 , -17.21170988 , 1.8723557622529075
431 , -573.81770109 , 4.91982751 , 7.50512217 , 100.77211426 , -0.2804764 , -16.98380528 , 1.8796839601389301
432 , -573.86038634 , 5.03446137 , 7.70678788 , 102.22097099 , -0.25062421 , -16.75396028 , 1.735965678071292
433 , -573.53170227 , 5.05604111 , 7.68855373 , 102.47359814 , -0.2988466 , -16.8498508 , 1.6223096475913927
434 , -573.85078498 , 5.30082607 , 7.55327887 , 102.56655822 , -0.25308857 , -16.22178309 , 1.8181262058066747
435 , -573.50464453 , 5.43897092 , 7.54973089 , 103.00491082 , -0.19846859 , -16.17892182 , 1.6347117106190772
436 , -573.71336324 , 4.99270738 , 7.5501374 , 101.34056889 , -0.29994895 , -16.39462398 , 1.8564285282919777
437 , -574.0485512 , 5.30206257 , 7.56964813 , 102.60643603 , -0.26846757 , -16.79034552 , 1.920432581923992
438 , -573.82115694 , 5.18647279 , 7.62771282 , 102.39236127 , -0.25954735 , -16.22761423 , 1.9222142363344799
439 , -599.45264621 , 3.95216523 , 7.4432987 , 102.18813106 , -0.18247946 , -15.41029603 , 1.719549767179208
440 , -573.9121219 , 4.99664053 , 7.57926905 , 102.11841343 , -0.21985992 , -16.20654645 , 1.8738907423740596
441 , -573.92862086 , 5.29855252 , 7.63672794 , 102.40998396 , -0.30112037 , -16.93490171 , 1.8495972611455476
442 , -573.93645489 , 5.52226942 , 7.43593953 , 102.91899501 , -0.27103328 , -16.9758634 , 1.8699292608930649
443 , -573.61720506 , 4.62579268 , 7.65831864 , 101.12966969 , -0.2353385 , -16.19974989 , 1.700183618400903
444 , -571.74053103 , 4.65561163 , 7.46655663 , 101.64208063 , -0.20850534 , -16.43732996 , 1.8439359949925715
445 , -573.85504412 , 5.14414495 , 7.4597472 , 102.32349633 , -0.22094002 , -16.33278209 , 1.847668611610292
446 , -573.93240351 , 5.02677497 , 7.56993309 , 102.12610544 , -0.22968269 , -16.21871287 , 1.8821860216628934
447 , -574.07394918 , 5.27479969 , 7.51683568 , 102.40756349 , -0.22862539 , -16.77181265 , 1.8403703760231702
448 , -573.99957567 , 5.32013361 , 7.63711937 , 102.4332586 , -0.30861635 , -17.10652272 , 1.9071297306890391
449 , -574.23307895 , 4.84377538 , 7.74702303 , 101.8401071 , -0.26167972 , -16.97675296 , 1.8318298615500488
450 , -573.90790722 , 4.50083295 , 7.68424437 , 100.66922633 , -0.27462318 , -16.81871846 , 1.8271219323939223
451 , -573.7684964 , 5.28913302 , 7.57629057 , 102.44297143 , -0.21179947 , -16.61208269 , 1.7936382695404394
452 , -573.71397674 , 5.34573866 , 7.59619773 , 102.35696093 , -0.26807766 , -16.00486051 , 1.9052563883431701
453 , -573.55942588 , 5.50778127 , 7.52484288 , 102.91407454 , -0.25327729 , -16.83657277 , 1.7004746760528453
454 , -573.84701459 , 5.77857575 , 7.33612725 , 103.30739137 , -0.25692031 , -16.61577346 , 1.8275834837827658
455 , -573.85245234 , 5.51934528 , 7.5137395 , 102.78066443 , -0.28563706 , -16.8967311 , 1.8395046701991034
456 , -574.17991347 , 5.24291332 , 7.50490582 , 102.49709531 , -0.2815703 , -17.38956904 , 1.910798304927814
457 , -573.79138812 , 5.05610854 , 7.61499009 , 102.43393444 , -0.23218914 , -16.13303202 , 1.752132334411828
